Title,Abstract
"['design', 'development', 'csu', 'student', 'online', 'clearance', 'system', 'using', 'android', 'technology']","['illustrates', 'maximization', 'android', 'technology', 'student', 'online', 'clearance', 'system', 'main', 'campus', 'main', 'objective', 'design', 'develop', 'csu', 'student', 'online', 'clearance', 'system', 'integration', 'android', 'technology', 'surpass', 'numerous', 'disadvantage', 'manual', 'student', 'clearance', 'thus', 'employing', 'android', 'technology', 'concluded', 'time', 'spent', 'accomplishing', 'one', 'clearance', 'much', 'lesser', 'compared', 'current', 'system', 'keywords', 'student', 'clearance', 'android', 'technology']"
"['system', 'design', 'program', 'advisor', 'incoming', 'college', 'student', 'region']","['system', 'design', 'program', 'advising', 'tool', 'incoming', 'college', 'student', 'especially', 'designed', 'region', 'program', 'advisee', 'purpose', 'due', 'student', 'choice', 'course', 'sometime', 'vary', 'parent', 'decision', 'peer', 'lack', 'information', 'course', 'background', 'structured', 'guide', 'question', 'available', 'program', 'advisor', 'system', 'implemented', 'region', 'develop', 'planning', 'advisory', 'system', 'automate', 'system', 'design', 'program', 'adviser', 'system', 'design', 'targeted', 'solve', 'problem', 'student', 'faced', 'provided', 'useful', 'functionality', 'help', 'target', 'audience', 'overcome', 'problem', 'methodology', 'applied', 'qualitative', 'survey', 'progress', 'project', 'divided', 'five', 'different', 'phase', 'problem', 'identification', 'gathering', 'requirement', 'analysis', 'identifying', 'solution', 'system', 'design', 'system', 'design', 'development', 'enhanced', 'using', 'm', 'powerpoint', 'hyperlink', 'development', 'tool', 'come', 'cleared', 'feature', 'system', 'gul', 'keywords', 'adviser', 'functionality', 'methodology', 'phase', 'gui']"
"['webbased', 'gi', 'profiling', 'fauna']","['presented', 'integration', 'gi', 'functionality', 'published', 'web', 'using', 'open', 'source', 'software', 'visualize', 'distribution', 'fauna', 'ampayon', 'using', 'postgis', 'spatial', 'database', 'provided', 'storage', 'spatial', 'different', 'fauna', 'order', 'locate', 'specie', 'fulfill', 'requirement', 'researcher', 'manage', 'changing', 'addition', 'csu', 'map', 'created', 'using', 'georeferencing', 'tool', 'quantum', 'gi', 'qgis', 'map', 'projection', 'wgs', 'utm', 'zone', 'sin', 'also', 'demonstrated', 'overlaying', 'process', 'gi', 'user', 'could', 'visualize', 'different', 'specie', 'fauna', 'using', 'openlayers', 'geoserver', 'included', 'information', 'specie', 'also', 'number', 'specie', 'found', 'area', 'php', 'xampp', 'server', 'used', 'store', 'generate', 'meaningful', 'information', 'like', 'specie', 'inventory', 'report', 'fauna', 'assessment', 'keywords', 'webbased', 'gi', 'open', 'source', 'geoserver', 'fana']"
"['webbased', 'tracking', 'system', 'csu', 'student', 'boarding', 'house']","['presented', 'integration', 'openlayers', 'mapping', 'functionality', 'published', 'web', 'using', 'open', 'source', 'software', 'visualize', 'location', 'boarding', 'student', 'around', 'ampayon', 'using', 'openlayers', 'provides', 'api', 'building', 'rich', 'webbased', 'geographic', 'application', 'similar', 'google', 'map', 'bing', 'map', 'graphical', 'user', 'interface', 'gui', 'system', 'created', 'programmed', 'using', 'drupal', 'cmf', 'content', 'management', 'framework', 'open', 'layer', 'consists', 'sub', 'module', 'like', 'layer', 'behavior', 'openlayers', 'ui', 'openlayers', 'view', 'shape', 'whole', 'map', 'xampp', 'server', 'used', 'store', 'generate', 'meaningful', 'information', 'keywords', 'open', 'source', 'geoserver', 'openlayers', 'content', 'management', 'framework']"
"['forecasting', 'student', 'performance', 'programming', 'course']","['wanted', 'investigate', 'poor', 'performance', 'student', 'information', 'technology', 'student', 'emphasis', 'programming', 'course', 'like', 'csc', 'csc', 'csc', 'csc', 'population', 'consisted', 'ceit', 'student', 'csu', 'survey', 'design', 'adopted', 'questionnaire', 'used', 'instrument', 'collection', 'collected', 'analyzed', 'using', 'logistic', 'regression', 'recommended', 'factor', 'apply', 'questionnaire', 'used', 'tool', 'easy', 'predict', 'factor', 'keywords', 'poor', 'performance', 'logistic', 'regression', 'programming', 'course', 'questionnaire']"
"['rulebased', 'system', 'safety', 'health', 'guideline', 'miner']","['implemented', 'webbased', 'environment', 'implemented', 'use', 'joomla', 'open', 'source', 'content', 'management', 'system', 'composed', 'rulebased', 'system', 'record', 'system', 'rulebased', 'system', 'used', 'rulebased', 'identifying', 'safety', 'guideline', 'based', 'standard', 'rule', 'followed', 'system', 'provides', 'way', 'give', 'consistent', 'guideline', 'user', 'knowledge', 'used', 'rulebased', 'system', 'came', 'expert', 'knowledgeable', 'mining', 'safety', 'aspect', 'denr', 'administrative', 'order', 'known', 'mine', 'safety', 'health', 'standard', 'guideline', 'basis', 'safety', 'officer', 'whenever', 'making', 'recommendation', 'accident', 'report', 'rulebased', 'system', 'implemented', 'use', 'exsys', 'corvid', 'software', 'hand', 'record', 'system', 'record', 'mining', 'company', 'accident', 'report', 'important', 'record', 'database', 'rulebased', 'system', 'safety', 'officer', 'able', 'get', 'safety', 'guideline', 'safety', 'recommendation', 'accident', 'report', 'accident', 'report', 'recorded', 'record', 'system', 'database', 'documentation', 'generating', 'monthly', 'accident', 'report', 'record', 'system', 'implemented', 'use', 'web', 'page', 'maker', 'macromedia', 'dreamweaver', 'php', 'javascript', 'html', 'code', 'ass', 'system', 'usability', 'performance', 'environment', 'impact', 'user', 'software', 'testing', 'conducted', 'order', 'know', 'perception', 'respondent', 'regard', 'system', 'slovins', 'formula', 'used', 'determine', 'number', 'respondent', 'testing', 'showed', 'positive', 'system', 'usability', 'performance', 'environment', 'rated', 'mean', 'satisfactory', 'satisfactory', 'satisfactory', 'respectively', 'overall', 'perception', 'respondent', 'indicates', 'system', 'good', 'quality', 'keywords', 'rulebased', 'system', 'record', 'system', 'slovins', 'formula']"
"['online', 'test', 'bank', 'mobile', 'development', 'system']","['software', 'project', 'present', 'development', 'mobile', 'application', 'using', 'web', 'technology', 'integrated', 'web', 'server', 'online', 'test', 'bank', 'implemented', 'multiplatform', 'cross', 'platform', 'application', 'using', 'bootstrap', 'responsive', 'tool', 'used', 'online', 'test', 'bank', 'manage', 'learning', 'activity', 'term', 'conducting', 'quiz', 'exam', 'added', 'building', 'android', 'application', 'using', 'phonegap', 'used', 'create', 'application', 'phone', 'tablet', 'running', 'different', 'platform', 'developed', 'additional', 'feature', 'utilized', 'managingquizzes', 'exam', 'either', 'schoolor', 'personal', 'activity', 'functionality', 'online', 'test', 'bank', 'system', 'includes', 'viewing', 'personal', 'information', 'quiz', 'exam', 'participant', 'group', 'forum', 'posted', 'activity', 'student', 'deficiency', 'participating', 'forum', 'add', 'reminder', 'assignment', 'particular', 'participant', 'instructor', 'developed', 'based', 'client', 'server', 'relationship', 'using', 'smartphones', 'client', 'communicates', 'web', 'server', 'administrator', 'system', 'also', 'customizing', 'using', 'cs', 'html', 'jqueryajax', 'javascript', 'component', 'help', 'interface', 'consistency', 'information', 'presented', 'online', 'test', 'bank', 'retrieved', 'administrator', 'web', 'server', 'administrator', 'web', 'server', 'provides', 'module', 'instructor', 'able', 'manage', 'class', 'provide', 'file', 'needed', 'class', 'apart', 'conducting', 'quiz', 'exam', 'online', 'test', 'bank', 'effective', 'tool', 'provides', 'easy', 'way', 'exam', 'activity', 'associated', 'categorythe', 'student', 'enrolled', 'give', 'benefit', 'side', 'student', 'administrator', 'application', 'assist', 'student', 'know', 'deficiency', 'class', 'avoid', 'incomplete', 'grade', 'class', 'organize', 'school', 'chore', 'provide', 'sophisticated', 'way', 'managing', 'school', 'activity', 'keywords', 'mobile', 'application', 'phonegap', 'bootstrap', 'clientserver', 'relationship', 'cs', 'html', 'jquery', 'ajax']"
"['rendering', 'emergency', 'exit', 'route', 'using', 'mobile', 'application']","['software', 'project', 'present', 'development', 'mobile', 'application', 'using', 'web', 'technology', 'integrated', 'web', 'server', 'application', 'also', 'developed', 'additional', 'feature', 'eclipse', 'creating', 'interface', 'coding', 'designing', 'done', 'functionality', 'rendering', 'emergency', 'exit', 'route', 'mobile', 'application', 'includes', 'registration', 'account', 'log', 'edit', 'delete', 'information', 'viewing', 'map', 'user', 'location', 'adding', 'building', 'info', 'uploading', 'image', 'file', 'render', 'exit', 'route', 'developed', 'based', 'clientserver', 'relationship', 'using', 'smartphones', 'serf', 'client', 'communicates', 'app', 'server', 'aside', 'storing', 'managing', 'rendering', 'emergency', 'exit', 'route', 'effective', 'tool', 'provides', 'communication', 'owner', 'building', 'occupant', 'help', 'prepared', 'ready', 'unexpected', 'situation', 'may', 'occur', 'overall', 'project', 'introduced', 'modem', 'way', 'managing', 'emergency', 'exit', 'plan', 'give', 'crucial', 'benefit', 'owner', 'occupant', 'application', 'guide', 'help', 'user', 'hard', 'time', 'memorizing', 'emergency', 'exit', 'route', 'keywords', 'mobile', 'application', 'clientserver', 'relationship', 'mysql', 'eclipse']"
"['mobile', 'evoting', 'system', 'student', 'council', 'usc', 'using', 'cryptographic', 'hash', 'function']","['software', 'project', 'present', 'development', 'mobile', 'e', 'voting', 'us', 'cryptographic', 'hash', 'function', 'usc', 'mobile', 'bvoting', 'system', 'android', 'app', 'used', 'student', 'council', 'usc', 'election', 'main', 'campus', 'security', 'measure', 'used', 'hashing', 'encryption', 'sha', 'hashing', 'algorithm', 'used', 'hashing', 'student', 'password', 'key', 'used', 'encryption', 'vote', 'student', 'council', 'usc', 'election', 'main', 'campus', 'ab', 'encryption', 'algorithm', 'mysql', 'used', 'encrypting', 'vote', 'keywords', 'evoting', 'hashing', 'encryption', 'decryption', 'salt']"
"['automated', 'review', 'material', 'test', 'banking', 'aided', 'instruction']","['software', 'project', 'present', 'development', 'automated', 'review', 'test', 'banking', 'aided', 'instruction', 'using', 'web', 'technology', 'integrated', 'web', 'server', 'system', 'implemented', 'multiplatform', 'cross', 'platform', 'application', 'using', 'bootstrap', 'responsive', 'tool', 'used', 'manage', 'learning', 'activity', 'term', 'conducting', 'quiz', 'exam', 'added', 'building', 'android', 'application', 'using', 'android', 'studio', 'used', 'create', 'application', 'phone', 'tablet', 'running', 'different', 'platform', 'developed', 'additional', 'feature', 'utilized', 'managing', 'quiz', 'exam', 'either', 'school', 'personal', 'activity', 'functionality', 'system', 'includes', 'exam', 'participant', 'student', 'deficiency', 'cognitive', 'level', 'add', 'update', 'learning', 'material', 'exam', 'particular', 'subject', 'developed', 'based', 'clientserver', 'relationship', 'using', 'smartphones', 'personal', 'client', 'communicates', 'web', 'server', 'administrator', 'system', 'also', 'customizing', 'using', 'cs', 'html', 'jqueryajax', 'javascript', 'component', 'help', 'interface', 'consistent', 'information', 'presented', 'online', 'examination', 'retrieved', 'administrator', 'web', 'server', 'administrator', 'web', 'server', 'provides', 'module', 'teacher', 'able', 'manage', 'assessment', 'provide', 'file', 'needed', 'subject', 'apart', 'conducting', 'exam', 'system', 'effective', 'tool', 'provides', 'easy', 'way', 'reviewing', 'lesson', 'using', 'pdf', 'video', 'uploaded', 'teacher', 'specific', 'subject', 'overall', 'project', 'introduced', 'innovative', 'way', 'managing', 'learning', 'material', 'exam', 'activity', 'give', 'benefit', 'ease', 'burden', 'side', 'student', 'teacher', 'application', 'assist', 'student', 'know', 'learning', 'capability', 'order', 'aware', 'aspect', 'either', 'cognitive', 'affective', 'psychomotor', 'ability', 'going', 'improve', 'develop', 'keywords', 'mobile', 'application', 'studio', 'android', 'stu', 'bootstrap', 'clientserver', 'relationship', 'huml', 'jquery', 'ajax']"
"['webbased', 'repam', 'real', 'property', 'assessor', 'mapping', 'sm', 'notification', 'system']","['stady', 'illustrated', 'integrating', 'opensource', 'geographical', 'information', 'system', 'gi', 'google', 'application', 'programming', 'interface', 'api', 'technology', 'sm', 'integrated', 'system', 'real', 'estate', 'property', 'assessment', 'mapping', 'interactive', 'user', 'interface', 'geospatial', 'significant', 'information', 'land', 'owner', 'land', 'area', 'assessed', 'value', 'etc', 'incorporated', 'create', 'summarized', 'property', 'assessment', 'google', 'fusion', 'table', 'merging', 'function', 'fusion', 'table', 'supported', 'gi', 'converting', 'shp', 'file', 'shapefile', 'format', 'kml', 'order', 'express', 'visualization', 'within', 'webbased', 'twodimensional', 'map', 'since', 'google', 'ft', 'ability', 'generate', 'heel', 'code', 'display', 'creative', 'interactive', 'map', 'enabled', 'access', 'map', 'embedding', 'html', 'code', 'web', 'page', 'created', 'web', 'mapping', 'service', 'graphical', 'user', 'interface', 'gui', 'webbased', 'system', 'created', 'programmed', 'php', 'javascript', 'language', 'sql', 'query', 'fusion', 'table', 'performed', 'java', 'scripting', 'google', 'apl', 'hand', 'sm', 'notification', 'system', 'attained', 'smslbx', 'activex', 'component', 'visual', 'basic', 'framework', 'order', 'perform', 'smsrelated', 'function', 'within', 'nokia', 'pc', 'suite', 'environment', 'thus', 'google', 'fusion', 'table', 'nokia', 'pc', 'suite', 'created', 'interactive', 'webmapping', 'service', 'easy', 'notification', 'system', 'real', 'property', 'owner', 'assessor', 'keywords', 'gi', 'google', 'fusion', 'table', 'google', 'api', 'nokia', 'pc', 'suite', 'javascript', 'php']"
"['offline', 'handwriting', 'recognition', 'using', 'recurrent', 'neural', 'network', 'academic', 'monitoring', 'system']","['address', 'general', 'problem', 'academic', 'monitoring', 'academic', 'institution', 'introduces', 'system', 'offline', 'handwriting', 'recognition', 'whiteboard', 'lecture', 'lecture', 'written', 'whiteboard', 'new', 'modality', 'handwriting', 'recognition', 'received', 'relatively', 'little', 'attention', 'past', 'recognition', 'researcher', 'use', 'convolutional', 'neural', 'network', 'cnn', 'recurrent', 'neural', 'network', 'rnn', 'recently', 'introduced', 'objective', 'function', 'known', 'connectionist', 'temporal', 'classification', 'ctc', 'directly', 'train', 'network', 'label', 'unsegmented', 'sequence', 'topic', 'modelling', 'algorithm', 'called', 'latent', 'dirichlet', 'allocation', 'lda', 'applied', 'wikipedia', 'corpus', 'syllabus', 'corpus', 'trained', 'lda', 'model', 'syllabus', 'topic', 'validation', 'researcher', 'trained', 'model', 'achieves', 'word', 'recognition', 'rate', 'compared', 'previous', 'keywords', 'convolutional', 'neural', 'network', 'recurrent', 'neural', 'network', 'connectionist', 'temporal', 'classification', 'latent', 'dirichlet', 'allocation', 'wikipedia', 'corpus', 'syllabus', 'corpus']"
"['adoption', 'factor', 'online', 'money', 'transfer', 'service', 'developing', 'country', 'view', 'extended', 'unified', 'theory', 'acceptance', 'used', 'technology', 'utaut']","['address', 'identification', 'empirical', 'examination', 'main', 'predictor', 'influence', 'consumer', 'intention', 'adoption', 'online', 'money', 'transfer', 'service', 'mt', 'philippine', 'understand', 'drive', 'filipino', 'consumer', 'adoption', 'online', 'mt', 'consequently', 'aid', 'concerned', 'entity', 'improve', 'productiservice', 'delivery', 'respond', 'common', 'financial', 'transaction', 'issue', 'moreover', 'quantitative', 'qualitative', 'applied', 'unified', 'theory', 'acceptance', 'use', 'technology', 'utaut', 'model', 'integrating', 'extemal', 'variable', 'facilitating', 'condition', 'habit', 'hedonic', 'motivation', 'price', 'value', 'perceived', 'risk', 'survey', 'survey', 'participant', 'analyzed', 'found', 'prefer', 'adopt', 'traditional', 'mt', 'mean', 'value', 'online', 'mt', 'also', 'adopting', 'structural', 'equation', 'modelling', 'sem', 'revealed', 'performance', 'expectancy', 'hedonic', 'motivation', 'perceived', 'value', 'significantly', 'affect', 'user', 'behavioral', 'intention', 'towards', 'online', 'mt', 'adoption', 'pvalues', 'respectively', 'facilitating', 'condition', 'behavioral', 'intention', 'significantly', 'affect', 'user', 'adoption', 'online', 'mt', 'also', 'indicate', 'construct', 'effort', 'expectancy', 'social', 'influence', 'perceived', 'risk', 'habit', 'affect', 'consumer', 'behavior', 'intention', 'use', 'mt', 'suggest', 'improve', 'consumer', 'adoption', 'online', 'mt', 'privacy', 'security', 'information', 'dissemination', 'consumer', 'awareness', 'may', 'strengthened', 'finally', 'another', 'confirmatory', 'artifact', 'utaut', 'model', 'applicability', 'investigate', 'consumer', 'intention', 'adoption', 'mt', 'keywords', 'online', 'money', 'transfer', 'technology', 'adoption', 'extended', 'utaut', 'structured', 'equation', 'model', 'sem']"
"['webbased', 'gi', 'assetsfacility', 'management', 'carrascal', 'nickel', 'corporation']","['aimed', 'design', 'develop', 'webbased', 'gi', 'establish', 'create', 'spatial', 'database', 'cnc', 'carrascal', 'nickel', 'corporation', 'area', 'provide', 'detailed', 'information', 'visualize', 'location', 'program', 'using', 'open', 'source', 'software', 'tool', 'gi', 'computerbased', 'system', 'capture', 'storage', 'retrieval', 'analysis', 'display', 'spatially', 'referenced', 'web', 'based', 'gi', 'postgis', 'possible', 'visualized', 'location', 'area', 'cnc', 'using', 'open', 'source', 'software', 'webbased', 'gi', 'application', 'accessible', 'browser', 'made', 'possible', 'user', 'access', 'gi', 'basic', 'functionality', 'like', 'searching', 'location', 'getting', 'direction', 'zooming', 'panning', 'printing', 'map', 'via', 'web', 'browser', 'word', 'webbased', 'gi', 'described', 'geospatial', 'information', 'could', 'published', 'searched', 'analyzed', 'displayed', 'processed', 'web', 'coming', 'webbased', 'gi', 'person', 'doesnt', 'know', 'anything', 'geography', 'use', 'application', 'standard', 'browser', 'keywords', 'webbased', 'gi', 'open', 'source', 'software']"
"['automated', 'system', 'identification', 'bamboo', 'specie', 'philippine']","['aimed', 'design', 'develop', 'automated', 'system', 'identification', 'philippine', 'bamboo', 'specie', 'implemented', 'rulebased', 'using', 'egruleengine', 'expert', 'culm', 'height', 'culm', 'habit', 'culm', 'diameter', 'culm', 'color', 'culm', 'sheath', 'internode', 'number', 'arrangement', 'branch', 'complement', 'growth', 'habit', 'leaf', 'type', 'leaf', 'color', 'leaf', 'long', 'leaf', 'wide', 'identified', 'variable', 'acquired', 'expert', 'egruleengine', 'java', 'applet', 'load', 'web', 'page', 'write', 'web', 'page', 'content', 'interaction', 'egruleengine', 'knowledge', 'base', 'html', 'defining', 'web', 'page', 'permit', 'dynamic', 'generation', 'html', 'output', 'expert', 'system', 'consultation', 'visual', 'basic', 'used', 'order', 'add', 'rule', 'prompt', 'rule', 'based', 'egruleengine', 'added', 'one', 'component', 'joomla', 'acted', 'front', 'end', 'interface', 'user', 'numerous', 'clientele', 'make', 'use', 'system', 'term', 'proper', 'identification', 'bamboo', 'specie', 'lead', 'potential', 'increase', 'bamboo', 'production', 'providing', 'fast', 'growing', 'cover', 'deforested', 'area', 'keywords', 'knowledgebase', 'egrulewriter', 'egruleengine', 'expertisego', 'visual', 'basic']"
"['classification', 'cacao', 'pod', 'ripeness', 'using', 'convolutional', 'neural', 'network']","['aimed', 'improve', 'accuracy', 'reduce', 'subjectivit', 'classification', 'cacao', 'pod', 'developing', 'mobile', 'application', 'using', 'convolutional', 'neural', 'network', 'cnns', 'application', 'focused', 'realtime', 'classification', 'cacao', 'pod', 'ripeness', 'based', 'internal', 'physiological', 'property', 'correlation', 'maturity', 'level', 'transfer', 'learning', 'pretrained', 'model', 'vgg', 'ssd', 'mobilenet', 'employed', 'enable', 'efficient', 'classification', 'object', 'detection', 'demonstrated', 'effectiveness', 'using', 'physiological', 'characteristic', 'ph', 'level', 'ssc', 'value', 'indicator', 'maturity', 'quality', 'change', 'cacao', 'pod', 'ssd', 'mobilenet', 'model', 'achieved', 'high', 'accuracy', 'object', 'detection', 'indicating', 'capability', 'accurately', 'identify', 'object', 'classification', 'model', 'also', 'performed', 'well', 'classifying', 'variety', 'cacao', 'pod', 'however', 'accuracy', 'maturity', 'classification', 'showed', 'variation', 'requires', 'improvement', 'particularly', 'smaller', 'datasets', 'mobile', 'application', 'achieved', 'high', 'accuracy', 'classifying', 'cacao', 'pod', 'variety', 'accuracy', 'maturity', 'classification', 'lower', 'attributed', 'parameter', 'compression', 'model', 'nevertheless', 'smaller', 'size', 'application', 'advantageous', 'overall', 'demonstrates', 'potential', 'using', 'cnns', 'mobile', 'application', 'improving', 'cacao', 'pod', 'classification', 'room', 'enhancement', 'maturity', 'classification', 'accuracy', 'keywords', 'cacao', 'physiological', 'property', 'cnn', 'deep', 'learning', 'maturity', 'level']"
"['assessment', 'library', 'information', 'system']","['aim', 'ass', 'user', 'awareness', 'use', 'online', 'public', 'access', 'catalogue', 'extent', 'user', 'using', 'opac', 'know', 'whether', 'user', 'face', 'problem', 'using', 'opac', 'satisfaction', 'user', 'using', 'opac', 'questionnairebased', 'survey', 'awareness', 'opac', 'conducted', 'ass', 'awareness', 'student', 'library', 'opac', 'paper', 'discus', 'various', 'aspect', 'opac', 'frequency', 'use', 'purpose', 'use', 'satisfaction', 'level', 'library', 'user', 'opac', 'show', 'student', 'aware', 'online', 'public', 'access', 'catalogue', 'opac', 'total', 'number', 'respondent', 'aware', 'opac', 'aware', 'opac', 'moreover', 'aware', 'respondent', 'existence', 'opac', 'using', 'total', 'also', 'found', 'majority', 'opac', 'user', 'moderately', 'satisfied', 'module', 'keywords', 'opac', 'library', 'user', 'catalogue', 'awareness']"
"['information', 'system', 'planning', 'department', 'transportation', 'human', 'resource', 'management', 'office']","['aim', 'create', 'information', 'system', 'plan', 'human', 'resource', 'department', 'transportation', 'regional', 'objective', 'identify', 'service', 'process', 'agency', 'determine', 'possible', 'information', 'system', 'applied', 'based', 'gathered', 'conducting', 'interview', 'survey', 'researcher', 'proposed', 'electronic', 'record', 'management', 'biometric', 'monitoring', 'sm', 'notification', 'employee', 'performance', 'evaluation', 'management', 'system', 'online', 'leave', 'management', 'system', 'online', 'job', 'hiring', 'recruitment', 'system', 'electronic', 'management', 'system', 'help', 'improves', 'record', 'keeping', 'easy', 'track', 'webbased', 'storage', 'employee', 'service', 'record', 'memorandum', 'etc', 'biometric', 'monitoring', 'sm', 'notification', 'give', 'easy', 'monitoring', 'time', 'time', 'employee', 'sending', 'sm', 'notification', 'employee', 'performance', 'evaluation', 'management', 'system', 'improves', 'monitoring', 'employee', 'performance', 'paperless', 'form', 'evaluation', 'present', 'requirement', 'resource', 'allocation', 'schedule', 'detail', 'proposed', 'information', 'system', 'keywords', 'information', 'system', 'planning', 'strategic', 'hrm', 'electronic', 'record', 'management', 'biometric', 'monitoring', 'sm', 'notification', 'performance', 'evaluation', 'system']"
"['rulebased', 'student', 'advisory', 'system']","['aim', 'design', 'model', 'develop', 'rulebased', 'student', 'advisor', 'system', 'using', 'real', 'automate', 'student', 'advising', 'phase', 'enrollment', 'process', 'bachelor', 'science', 'information', 'technology', 'bsit', 'degree', 'program', 'csu', 'important', 'gathered', 'researcher', 'knowledge', 'student', 'advising', 'represented', 'rule', 'using', 'first', 'order', 'logic', 'rule', 'verified', 'resolution', 'principle', 'coding', 'prolog', 'amzi', 'prolog', 'ver', 'pertaining', 'set', 'record', 'bsit', 'student', 'detailed', 'bsit', 'curriculum', 'csu', 'updated', 'serve', 'fact', 'taken', 'database', 'server', 'mysql', 'successful', 'implementation', 'model', 'amzi', 'prolog', 'mysql', 'visual', 'basic', 'validated', 'formulated', 'rule', 'first', 'order', 'logic']"
"['system', 'analysis', 'design', 'integration', 'biometric', 'human', 'resource', 'information', 'system']","['aim', 'design', 'system', 'integrate', 'biometric', 'system', 'human', 'resource', 'information', 'system', 'local', 'unit', 'rosario', 'also', 'aim', 'elaborate', 'process', 'integration', 'done', 'used', 'basically', 'used', 'evaluate', 'design', 'done', 'interviewing', 'conducting', 'quantitative', 'survey', 'human', 'resource', 'management', 'office', 'staff', 'survey', 'showed', 'integration', 'biometric', 'system', 'human', 'resource', 'information', 'system', 'absolutely', 'agreed', 'staff', 'human', 'resource', 'management', 'office', 'researcher', 'recommends', 'integration', 'biometric', 'system', 'human', 'resource', 'information', 'system', 'lgurosarios', 'hrms', 'thus', 'easy', 'human', 'resource', 'management', 'staff', 'manage', 'information', 'monitor', 'employee', 'performance', 'addition', 'help', 'boost', 'ability', 'one', 'competent', 'department', 'entire', 'lgurosario', 'keywords', 'biometric', 'system', 'human', 'resource', 'information', 'system', 'system', 'integration']"
"['automated', 'system', 'identification', 'rice', 'pest']","['aim', 'design', 'develop', 'automated', 'system', 'identify', 'major', 'pest', 'disease', 'recommends', 'management', 'help', 'raise', 'production', 'rice', 'implement', 'rulebased', 'using', 'swi', 'prolog', 'knowledge', 'acquired', 'expert', 'source', 'like', 'part', 'rice', 'plant', 'nameclassification', 'pest', 'name', 'disease', 'rice', 'food', 'pest', 'manifestation', 'disease', 'identified', 'variable', 'used', 'building', 'rule', 'knowledge', 'base', 'hand', 'use', 'mysql', 'database', 'storage', 'major', 'pest', 'disease', 'information', 'dynamic', 'link', 'library', 'rulebased', 'swi', 'prolog', 'added', 'one', 'component', 'visual', 'basic', 'act', 'front', 'end', 'interface', 'user', 'system', 'numerous', 'clientele', 'make', 'use', 'system', 'term', 'proper', 'identification', 'rice', 'pest', 'disease', 'lead', 'good', 'rice', 'production', 'including', 'expert', 'farmer', 'agriculturist', 'even', 'agricultural', 'technology', 'student', 'keywords', 'knowledgebased', 'rulebased', 'visual', 'basic', 'swi', 'prolog', 'dynamic', 'link', 'library']"
"['feasibility', 'online', 'bidding', 'system']","['aim', 'determine', 'key', 'factor', 'contributes', 'complexity', 'prolonged', 'process', 'bidding', 'transaction', 'selected', 'company', 'public', 'private', 'sector', 'show', 'different', 'different', 'sector', 'public', 'private', 'somehow', 'intersects', 'technological', 'aspect', 'sector', 'using', 'technology', 'main', 'tool', 'transaction', 'also', 'showed', 'entity', 'involve', 'bidding', 'process', 'technical', 'knowledge', 'online', 'bidding', 'system', 'ready', 'adopt', 'whatever', 'change', 'technological', 'advancement', 'may', 'bring', 'thus', 'online', 'bidding', 'system', 'possible', 'attained', 'term', 'technical', 'knowledge', 'technological', 'development', 'company', 'public', 'private', 'sector', 'also', 'agreed', 'pricing', 'online', 'bidding', 'several', 'factor', 'also', 'included', 'financial', 'gathered', 'show', 'online', 'bidding', 'either', 'produce', 'lessen', 'expense', 'company', 'based', 'analysis', 'infrastructure', 'technology', 'financial', 'support', 'knowledge', 'online', 'bidding', 'system', 'key', 'factor', 'influence', 'institution', 'primary', 'thing', 'contributes', 'successful', 'engagement', 'company', 'using', 'online', 'bidding', 'system', 'within', 'area', 'keywords', 'online', 'bidding', 'system', 'public', 'sector', 'private', 'sector', 'business', 'activity', 'feasibility']"
"['strategic', 'planning', 'human', 'resource', 'management', 'system', 'national', 'agency']","['aim', 'present', 'plan', 'human', 'resource', 'management', 'system', 'national', 'agency', 'focus', 'civil', 'service', 'commission', 'program', 'institutionalize', 'meritocracy', 'excellence', 'human', 'resource', 'management', 'prime', 'hrm', 'implementation', 'four', 'core', 'system', 'human', 'resource', 'within', 'region', 'researcher', 'assessed', 'evaluated', 'agency', 'already', 'achieved', 'level', 'maturity', 'process', 'defined', 'hrm', 'practice', 'enable', 'agency', 'level', 'maturity', 'transactional', 'hrm', 'cope', 'current', 'strategizing', 'requirement', 'needed', 'also', 'present', 'issue', 'concern', 'national', 'agency', 'implementation', 'human', 'resource', 'management', 'holistic', 'baseline', 'organization', 'efficient', 'smooth', 'operation', 'keywords', 'strategic', 'hrm', 'hr', 'planning', 'hrm', 'planning', 'hrmis']"
